macrophage of colon	CL:0009038
macrophage of gastrointestinal system (lamina propria)	CL:0000865
macrophage of gastrointestinal tract (lamina propria)	CL:0000865
macrophage of medullary sinus of lymph node	CL:0009047
macrophage of vermiform appendix	CL:0009036
macrophage polykaryon	CL:0000647
macula densa epithelial cell	CL:1000850
macular hair cell	CL:0005008
magnocellular neuron	CL:0011003
magnocellular neurosecretory cell	CL:0011003
male gamete	CL:0000408
male germ cell	CL:0000015
male germ line stem cell	CL:0000016
male gonocyte	CL:0002238
male primordial germ cell	CL:0002238
malignant cell	CL:0001064
malpighian cell	CL:0000312
malpighian tubule tip cell	CL:1000182
mammary alveolar epithelial cell	CL:0002325
mammary epithelial cell	CL:0002327
mammary gland alveolar epithelial cell	CL:0002325
mammary gland epithelial cell	CL:0002327
mammary gland glandular cell	CL:1001586
mammary glandular cell	CL:1001586
mammary microvascular endothelial cell	CL:2000071
mammary stem cell	CL:0002451
mammillary body neuron	CL:4023074
mammosomatotroph	CL:0002310
mammotrope	CL:0002311
mammotroph	CL:0002311
mammotrophic cell	CL:0002311
mammotropic cell	CL:0002311
mantle zone B cell of lymph node	CL:0009037
marrow fibroblast	CL:0002240
marrow stromal cells	CL:0000134
matrix D1 medium spiny neuron	CL:4030043
matrix D1-MSN	CL:4030043
matrix D2 medium spiny neuron	CL:4030047
matrix D2-MSN	CL:4030047
mature DEC precursor	CL:0002401
mature DETC precursor	CL:0002401
mature NK cell	CL:0000824
mature T cell	CL:0000084
mature Vgamma2-positive fetal thymocyte	CL:0002403
mature astrocyte	CL:0002627
mature astrocytic glia	CL:0002627
mature dendritic epithelial T cell precursor	CL:0002401
mature enterocyte	CL:0000584
mature natural killer cell	CL:0000824
mature oocyte	CL:0000025
mechanoreceptor	CL:0000199
mechanoreceptor cell	CL:0000199
medial ganglionic eminence derived GABAergic cortical interneuron	CL:4023069
medial ganglionic eminence derived interneuron	CL:4023063
medium field retinal amacrine cell	CL:0004252
medium spiny neuron	CL:1001474
medium-sized densely spiny neuron	CL:1001474
medulla-projecting extratelencephalic-projecting glutamatergic neuron of the primary motor cortex	CL:4023045
medulla-projecting glutamatergic neuron of the primary motor cortex	CL:4023045
medullary chromaffin cell of adrenal gland	CL:0000336
medullary reticular cell	CL:0009106
medullary reticular cell of lymph node	CL:0009106
medullary thymic epithelial cell	CL:0002365
medullary thymic epithelial cell type 1	CL:0009071
medullary thymic epithelial cell type 2	CL:0009072
medullary thymic epithelial cell type 3	CL:0009073
medullary thymic epithelial cell type 4	CL:0009074
megacaryoblast	CL:0000553
megacaryocyte	CL:0000556
megacaryocyte progenitor cell	CL:0000553
megakaryoblast	CL:0000553
megakaryocyte	CL:0000556
megakaryocyte progenitor cell	CL:0000553
megakaryocyte-erythroid progenitor cell	CL:0000050
megakaryocyte/erythrocyte progenitor	CL:0000050
megakaryocyte/erythroid progenitor cell	CL:0000050
megakaryocytic progenitor cell	CL:0000553
megalocaryocyte	CL:0000556
megalocyte	CL:0002356
megalokaryocyte	CL:0000556
meiotically-derived spore	CL:0000596
meis2 expressing cortical GABAergic cell	CL:4023065
melanoblast	CL:0000541
melanocyte	CL:0000148
melanocyte of eyelid	CL:1000391
melanocyte of foreskin	CL:2000045
melanocyte of skin	CL:1000458
melanocyte of skin of face	CL:2000081
melanocyte stimulating hormone secreting cell	CL:0000440
melanophage	CL:0002060
melanophore	CL:0000148
melanotic melanocyte	CL:0002566
melanotic melanophore	CL:0002566
melanotrope	CL:0000440
melanotroph	CL:0000440
membranous pneumocytes	CL:0002062
meningeal macrophage	CL:0000879
meningothelial cell	CL:0002379
mesangial cell	CL:0000650
mesangial phagocyte	CL:0000777
mesenchymal cell	CL:0008019
mesenchymal lymphangioblast	CL:0005021
mesenchymal precursor cell	CL:0000134
mesenchymal progenitor cells	CL:0000134
mesenchymal stem cell	CL:0000134
mesenchymal stem cell of Wharton's jelly	CL:0002568
mesenchymal stem cell of abdominal adipose	CL:2000080
mesenchymal stem cell of abdominal adipose tissue	CL:2000080
mesenchymal stem cell of adipose	CL:0002570
mesenchymal stem cell of adipose tissue	CL:0002570
mesenchymal stem cell of apical papilla	CL:4040005
mesenchymal stem cell of femoral bone marrow	CL:2000079
mesenchymal stem cell of orbital adipose tissue	CL:4040004
mesenchymal stem cell of the bone marrow	CL:0002540
mesenchymal stem cell of umbilical cord	CL:0002569
mesenchymal stromal cell	CL:0000134
mesenchymal stromal cells	CL:0000134
mesenchyme cell	CL:0008019
mesenchyme condensation cell	CL:0000335
mesenteric preadipocyte	CL:0002578
meso-epithelial cell	CL:0002078
mesoblast	CL:0000222
mesoderm cell	CL:0000222
mesodermal cell	CL:0000222
mesonephric glomerular visceral epithelial cell	CL:0002523
mesonephric nephron tubule epithelial cell	CL:1000022
mesonephric podocyte	CL:0002523
mesothelial cell	CL:0000077
mesothelial cell of anterior chamber of eye	CL:1000444
mesothelial cell of appendix	CL:0009029
mesothelial cell of appendix vermiformis	CL:0009029
mesothelial cell of colon	CL:0009025
mesothelial cell of dura mater	CL:1000298
mesothelial cell of epicardium	CL:0011019
mesothelial cell of parietal peritoneum	CL:1000456
mesothelial cell of parietal pleura	CL:1000492
mesothelial cell of peritoneum	CL:1000490
mesothelial cell of pleura	CL:1000491
mesothelial cell of small intestine	CL:0009024
mesothelial cell of vermiform appendix	CL:0009029
mesothelial cell of visceral peritoneum	CL:1000457
mesothelial cell of visceral pleura	CL:1000493
mesothelial fibroblast	CL:4023054
mesothelial fibroblast of the leptomeninx	CL:4023058
mesotheliocyte	CL:0000077
metal ion accumulating cell	CL:0000308
metamyelocyte	CL:0002192
metanephric glomerular visceral epithelial cell	CL:0002525
metanephric mesenchyme stem cell	CL:0000324
metanephric nephron tubule epithelial cell	CL:1000123
metanephric podocyte	CL:0002525
microcirculation associated smooth muscle cell	CL:0008035
microconidium	CL:0000597
microfold cell	CL:0000682
microfold cell of epithelium of intestinal villus	CL:1000354
microfold cell of epithelium of small intestine	CL:1000353
microfold cell of epithelium proper of anorectum	CL:0009054
microfold cell of epithelium proper of appendix	CL:1000359
microfold cell of epithelium proper of duodenum	CL:1000356
microfold cell of epithelium proper of ileum	CL:1000358
microfold cell of epithelium proper of jejunum	CL:1000357
microfold cell of epithelium proper of large intestine	CL:1000360
microfold cell of epithelium proper of small intestine	CL:1000355
micropylar cell	CL:0007022
microvascular endothelial cell	CL:2000008
microvillous olfactory receptor neuron	CL:0000848
microvillous olfactory sensory neuron	CL:0000848
microvillous sensory neuron	CL:0000848
midbrain dopaminergic neuron	CL:2000097
midbrain-derived inhibitory neuron	CL:4023079
midget ganglion cell of retina	CL:4023188
midzonal hepatocyte	CL:0019028
midzonal region hepatocyte	CL:0019028
migratory cardiac neural crest cell	CL:2000073
migratory cranial neural crest cell	CL:0000008
migratory enteric neural crest cell	CL:0002607
migratory neural crest cell	CL:0000333
migratory trunk neural crest cell	CL:0000011
milk secreting cell	CL:0000314
mineralocorticoid secreting cell	CL:0000456
mitogenic signaling cell	CL:0000422
mitral cell	CL:1001502
monocyte	CL:0000576
monocytoid B cell	CL:0009114
mononuclear cell	CL:0000842
mononuclear cell of bone marrow	CL:0010004
mononuclear cell of umbilical cord	CL:2000085
mononuclear cytotrophoblast cell	CL:0000523
mononuclear leukocyte	CL:0000842
mononuclear phagocyte	CL:0000113
monopoietic cell	CL:0002194
monostratified amacrine cell	CL:0004226
monostratified cell	CL:0004246
morula cell	CL:0000360
motile cell	CL:0000219
motile sperm cell	CL:0011013
motilin secreting cell	CL:0002272
motoneuron	CL:0000100
motor neuron	CL:0000100
mucosa-associated lymphoid tissue macrophage	CL:0000884
mucous cell	CL:0000319
mucous cell of stomach	CL:0002180
mucous neck cell	CL:0000651
mucous neck cell of gastric gland	CL:0002181
mucus neck cell of gastric gland	CL:0002181
mucus secreting cell	CL:0000319
mucus secreting cell of bronchus submucosal gland	CL:4033022
mucus secreting cell of trachea gland	CL:4033020
mucus secreting cell of tracheobronchial tree submucosal gland	CL:4033037
multi fate stem cell	CL:0000048
multi-fate stem cell	CL:0000048
multi-potent skeletal muscle stem cell	CL:0000355
multifate stem cell	CL:0000048
multinucleate arthroconidium	CL:0002388
multinucleate blastoconidium	CL:0002391
multinucleate cell	CL:0000228
multinucleate conidium	CL:0002382
multinucleate giant cell	CL:0000647
multinucleate macroconidium	CL:0002386
multinucleated cells	CL:0000228
multinucleated giant cell	CL:0000647
multinucleated phagocyte	CL:0000783
multipolar VIP neuron	CL:4042014
multipolar neuron	CL:0000104
multipotent cell	CL:0000048
multipotent stem cell	CL:0000048
multipotential myeloid stem cell	CL:0000049
multivesicular cell	CL:0002204
mural cell	CL:0008034
muscle attachment cell	CL:0000388
muscle cell	CL:0000187
muscle fiber	CL:0000187
muscle fibroblast	CL:1001609
muscle founder cell	CL:0008006
muscle precursor cell	CL:0000680
myelinating Schwann cell	CL:0000218
myelinating glial cell	CL:4023154
myeloblast	CL:0000835
myelocyte	CL:0002193
myeloid cell	CL:0000763
myeloid leukocyte	CL:0000766
myeloid lineage restricted progenitor cell	CL:0000839
myeloid stem cell	CL:0000049
myo-medullary thymic epithelial cell	CL:0009075
myoblast	CL:0000056
myoblast, smooth muscle	CL:0000514
myocardial endocrine cell	CL:0002074
myocardial endocrine cell of atrium	CL:0002663
myocardial endocrine cell of interventricular septum	CL:1000482
myocardial endocrine cell of septal division of left branch of atrioventricular bundle	CL:1000375
myocyte	CL:0000187
myocyte of anterior internodal tract	CL:1000287
myocyte of atrial branch of anterior internodal tract	CL:1000288
myocyte of atrial septal branch of anterior internodal tract	CL:1000289
myocyte of atrioventricular node	CL:1000410
myocyte of middle internodal tract	CL:1000290
myocyte of posterior internodal tract	CL:1000291
myocyte of sinoatrial node	CL:1000409
myocytes, smooth muscle	CL:0000192
myocytus conducens cardiacus	CL:0002068
myocytus nodalis	CL:0002072
myoendocrine cell	CL:0000689
myoepithelial cell	CL:0000185
myoepithelial cell of acinus of lactiferous gland	CL:1000468
myoepithelial cell of bronchus submucosal gland	CL:4033003
myoepithelial cell of dilator pupillae	CL:1000445
myoepithelial cell of intralobular lactiferous duct	CL:1000394
myoepithelial cell of lactiferous alveolus	CL:1000418
myoepithelial cell of lactiferous duct	CL:1000419
myoepithelial cell of lactiferous gland	CL:0002324
myoepithelial cell of main lactiferous duct	CL:1000469
myoepithelial cell of mammary alveolus	CL:1000418
myoepithelial cell of mammary gland	CL:0002324
myoepithelial cell of primary lactiferous duct	CL:1000470
myoepithelial cell of quarternary lactiferous duct	CL:1000473
myoepithelial cell of secondary lactiferous duct	CL:1000471
myoepithelial cell of sweat gland	CL:1000417
myoepithelial cell of terminal lactiferous duct	CL:1000420
myoepithelial cell of tertiary lactiferous duct	CL:1000472
myoepithelial cell of trachea gland	CL:4033021
myoepitheliocyte	CL:0000185
myofiber	CL:0002372
myofibra extrafusalis	CL:0008046
myofibra intrafusalis	CL:0008047
myofibril	CL:0002372
myofibroblast cell	CL:0000186
myometrial cell	CL:0002366
myometrium smooth muscle cell	CL:0002366
myotube	CL:0002372
narrow field retinal amacrine cell	CL:0004251
nasal and broncial associated lymphoid tissue macrophage	CL:0000886
nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa	CL:2000094
nasal mucosa goblet cell	CL:0002480
nasal mucous secretory cell	CL:4042016
nasal serous secreting cell	CL:4042016
nasopharyngeal epithelial cell	CL:1001573
nasopharynx respiratory epithelial cells	CL:1001573
natural helper cell	CL:0001069
natural killer cell	CL:0000623
near-projecting glutamatergic cortical neuron	CL:4023012
neck of uterus epithelial cell	CL:0002535
nematoblast	CL:0000018
nematocyte	CL:0011029
neocortex basket cell	CL:2000086
neonatal cardiomyocyte	CL:0002495
neoplastic cell	CL:0001063
nephrocyte	CL:0002520
nephrogenic mesenchyme stem cell	CL:0000383
nephrogenic zone cell	CL:0009019
nephron tubule epithelial cell	CL:1000494
nerve cell	CL:0000540
nest basket cell	CL:4023089
neural cell	CL:0002319
neural crest cell	CL:0011012
neural crest derived adipocyte	CL:0002333
neural crest derived fibroblast	CL:0000005
neural crest derived neuroblast	CL:0002676
neural crest derived neuron	CL:0000029
neural placode cell	CL:0000032
neural progenitor cell	CL:0011020
neural stem cell	CL:0000047
neurecto-epithelial cell	CL:0000710
neurectoderm cell	CL:0000133
neurectodermal cell	CL:0000133
neurilemmal cell	CL:0000218
neuro-epithelial cell of prostate gland	CL:0002313
neuro-glioblast	CL:0000468
neuro-medullary thymic epithelial cell	CL:0009076
neuroblast	CL:0000031
neuroblast	CL:0000338
neuroendocrine cell	CL:0000165
neuroendocrine cell of epithelium of crypt of Lieberkuhn	CL:4033002
neuroendocrine cell of epithelium of lobar bronchus	CL:4033010
neuroendocrine cell of prostate epithelium	CL:0017002
neuroendocrine cell of the prostate	CL:0017002
neuroepithelial stem cell	CL:0002259
neuroglia	CL:0000125
neurogliaform cell	CL:0000693
neurogliaform lamp5 GABAergic cortical interneuron (Mmus)	CL:4023024
neuroglial cell	CL:0000125
neuroglioblast	CL:0000468
neuroglioblast	CL:0000662
neuroglioform cell	CL:0000693
neurolemmocyte	CL:0002573
neuromast hair cell	CL:0000856
neuromast mantle cell	CL:0000851
neuromast support cell	CL:0000852
neuromast supporting cell	CL:0000852
neuron	CL:0000540
neuron associated cell	CL:0000095
neuron associated cell	CL:0000123
neuron associated cell	CL:0000130
neuron neural crest derived	CL:0000029
neuron of cerebral cortex	CL:0010012
neuron of the dorsal spinal cord	CL:0002611
neuron of the forebrain	CL:0012001
neuron of the substantia nigra	CL:0002614
neuron of the ventral spinal cord	CL:0002612
neuronal brush cell	CL:0000555
neuronal receptor cell	CL:0000006
neuronal stem cell	CL:0000047
neuronal-restricted precursor	CL:4042021
neuroplacodal cell	CL:0000032
neurosecretory cell	CL:0000165
neurosecretory neuron	CL:0000165
neutrophil progenitor cell	CL:0000834
neutrophil stem cell	CL:0000834
nitrergic neuron	CL:0000528
nitrogen fixing cell	CL:0000725
nociceptor	CL:0000198
nocireceptor	CL:0000198
nodal myocyte	CL:0002072
non keratinizing barrier epithelial cell	CL:0000238
non-MY ET M1	CL:4023044
non-MY ET MOp (Mus)	CL:4023044
non-branched duct epithelial cell	CL:0000072
non-keratinized squamous epithelial cell of esophagus	CL:0009096
non-keratinizing squamous epithelial cell of esophagus	CL:0009096
non-medulla, extratelencephalic-projecting glutamatergic neuron of the primary motor cortex	CL:4023044
non-motile sperm cell	CL:0011014
non-myelinating Schwann cell	CL:0002376
non-nucleated cell	CL:0000225
non-nucleated secondary lens fiber	CL:0002226
non-nucleated secondary lens fibre	CL:0002226
non-pigmented ciliary epithelial cell	CL:0002304
non-striated muscle cell	CL:0008000
non-striated muscle fiber of ascending colon	CL:1000282
non-striated muscle fiber of cecum	CL:1000281
non-striated muscle fiber of colon	CL:1000280
non-striated muscle fiber of descending colon	CL:1000284
non-striated muscle fiber of duodenum	CL:1000276
non-striated muscle fiber of ileum	CL:1000278
non-striated muscle fiber of jejunum	CL:1000277
non-striated muscle fiber of large intestine	CL:1000279
non-striated muscle fiber of rectum	CL:1000286
non-striated muscle fiber of sigmoid colon	CL:1000285
non-striated muscle fiber of small intestine	CL:1000275
non-striated muscle fiber of transverse colon	CL:1000283
non-terminally differentiated cell	CL:0000055
non-terminally differentiated odontoblast	CL:0007012
non-terminally differentiated osteoblast	CL:0001040
nongranular leukocyte	CL:0002087
nonkeratinized cell of epidermis	CL:0002135
nonkeratinized cell of stratum corneum of esophageal epithelium	CL:0002643
nonkeratinized epithelial cell of anal column	CL:0002635
nonkeratinized epithelial cell of inferior part of anal canal	CL:0002636
nonkeratinized squamous epithelial cell of esophagus	CL:0009096
nonkeratinizing squamous epithelial cell of esophagus	CL:0009096
nonpigmented ciliary epithelial cell	CL:0002304
noradrenaline secreting cell	CL:0000459
noradrenergic cell	CL:0000459
noradrenergic chromaffin cell	CL:0002083
noradrenergic neuron	CL:0008025
norepinephrin secreting cell	CL:0000459
norepinephrine secreting cell	CL:0000459
normoblast	CL:0000765
notochordal cell	CL:0007005
notochordal sheath cell	CL:0007007
notochordal vacuole cell	CL:0007008
nuclear bag fiber	CL:4023004
nuclear bag1 intrafusal fiber	CL:4023005
nuclear bag2 intrafusal fiber	CL:4023006
nuclear chain fiber	CL:4023003
nucleate cell	CL:0002242
nucleate erythrocyte	CL:0000562
nucleated secondary lens fiber	CL:0002227
nucleated secondary lens fibre	CL:0002227
nucleated thrombocyte	CL:0000762
nucleus accumbens shell and olfactory tubercle D1 medium spiny neuron	CL:4030051
nucleus accumbens shell and olfactory tubercle D2 medium spiny neuron	CL:4030052
nucleus accumbens shell and olfactory tubercle D2-MSN	CL:4030052
nucleus pulposus cell of intervertebral disc	CL:0002564
nuocyte	CL:0001069
nurse cell	CL:0000026
obliquely striated muscle cell	CL:0000444
obliquely striated somatic muscle cell	CL:0008005
octopus cell of the mammalian cochlear nucleus	CL:4023158
odontoblast	CL:0000060
odontocyte	CL:0000140
odorant receptor cell	CL:0000207
oenocyte	CL:0000487
olfactory bulb (accessory) glomerular layer cell	CL:1001435
olfactory bulb glomerular layer cell	CL:1001435
olfactory bulb glomerularal cell	CL:1001435
olfactory bulb granule cell	CL:0000626
olfactory bulb interneuron	CL:1001434
olfactory bulb periglomerular cell	CL:1001435
olfactory bulb tufted cell	CL:1001503
olfactory ensheathing cell	CL:0011028
olfactory epithelial cell	CL:0002167
olfactory epithelial support cell	CL:0000853
olfactory epithelial supporting cell	CL:0000853
olfactory granule cell	CL:0000626
olfactory receptor cell	CL:0000207
olfactory receptor neuron	CL:0000207
olfactory sensory neuron	CL:0000207
olfactory sustentacular cell	CL:0000853
oligodendrocyte	CL:0000128
oligodendrocyte precursor cell	CL:0002453
oligodendroglia	CL:0000128
omental adipocyte	CL:0002615
omental fat cell	CL:0002615
omentum preadipocyte	CL:0002579
oncocyte	CL:0002198
onychocyte	CL:4033056
ooblast	CL:0002239
oocyte	CL:0000023
oogonial cell	CL:0000024
oogonium	CL:0000023
oospore	CL:0002380
open tracheal system tracheocyte	CL:0008026
optic choroid fibroblast	CL:2000070
oral cavity mucosa squamous cell	CL:1001576
oral cavity mucosa squamous epithelial cell	CL:1001576
oral mucosa squamous cell	CL:1001576
oral mucosa squamous epithelial cell	CL:1001576
oral mucosa squamous epithelial cells	CL:1001576
orbital adipose-derived mesenchymal stem cell	CL:4040004
orexin	CL:0011109
organ of Corti supporting cell	CL:0002490
orthochromatic erythroblast	CL:0000552
orthochromatic normoblast	CL:0000552
osteoblast	CL:0000062
osteocyte	CL:0000137
osteoprogenitor cell	CL:0007010
otic fibrocyte	CL:0002665
outer alpha retinal ganglion cell	CL:0004138
outer medulla vasa recta ascending limb cell	CL:1001210
outer medulla vasa recta descending limb cell	CL:1001287
outer parasol cell	CL:4033051
outer phalangeal cell	CL:0000635
outer renal medulla vasa recta cell	CL:1001127
outer root sheath cell	CL:0002561
outer stratifying midget cell	CL:4033047
output neuron	CL:0000527
ovarian fibroblast	CL:2000063
ovarian microvascular endothelial cell	CL:2000065
ovarian pregranulosa cell	CL:4033066
ovarian stromal cell	CL:0002132
ovarian surface epithelial cell	CL:2000064
ovary primordial germ cell	CL:0002239
oviduct glandular cell	CL:1001591
ovigerm	CL:0002239
ovum	CL:0000025
oxidative muscle fiber	CL:0002210
oxygen accumulating cell	CL:0000329
oxyntic cell	CL:0000162
oxyphil	CL:0002198
oxyphil cell of parathyroid gland	CL:0002199
oxyphil cell of thyroid	CL:0002200
oxytocin receptor sst GABAergic cortical interneuron	CL:4023122
oxytocin stimulating hormone secreting cell	CL:0000478
oxytocin-secreting magnocellular cell	CL:4023108
p-NK	CL:0000823
pH receptor cell	CL:0000208
pSNpr	CL:4042027
pacemaker cell of sinoatrial node	CL:1000477
pacemaker cell of sinuatrial node	CL:1000477
pain receptor cell	CL:0000198
pale thymic epithelial cell	CL:0002299
pancreas epithelial cell	CL:0000083
pancreas exocrine glandular cell	CL:1001599
pancreas exocrine glandular cells	CL:1001599
pancreas stellate cell	CL:0002410
pancreatic A cell	CL:0000171
pancreatic B cell	CL:0000169
pancreatic B-cell	CL:0000169
pancreatic D cell	CL:0000173
pancreatic D-cell	CL:0000173
pancreatic E cell	CL:0005019
pancreatic PP cell	CL:0002275
pancreatic acinar cell	CL:0002064
pancreatic alpha cell	CL:0000171
pancreatic beta cell	CL:0000169
pancreatic centro-acinar cell	CL:0002080
pancreatic centroacinar cell	CL:0002080
pancreatic delta cell	CL:0000173
pancreatic ductal cell	CL:0002079
pancreatic endocrine cell	CL:0008024
pancreatic endocrine progenitor	CL:0002351
pancreatic epithelial cell	CL:0000083
pancreatic epsilon cell	CL:0005019
pancreatic goblet cell	CL:1000322
pancreatic islet core	CL:0000169
pancreatic islet progenitor cell	CL:0002351
pancreatic polypeptide-secreting cell	CL:0002275
pancreatic stellate cell	CL:0002410
paneth cell	CL:0000510
paneth cell of anorectum	CL:0009055
paneth cell of colon	CL:0009009
paneth cell of epithelium of colon	CL:0009009
paneth cell of epithelium of crypt of Lieberkuhn of small intestine	CL:1000345
paneth cell of epithelium of small intestine	CL:1000343
paneth cell of epithelium proper of small intestine	CL:1000344
paneth cell of the appendix	CL:0002624
paneth-like cell	CL:0009009
papillary tips cell	CL:1000597
parachordal lymphangioblast	CL:0005022
paraganglia type 2 cell	CL:0000701
paraganglial type 1 cell	CL:0000699
parasol ganglion cell of retina	CL:4023189
parasympathetic neuron	CL:0011102
parathyroid chief cell	CL:0000446
parathyroid gland chief cell	CL:0000446
parathyroid gland glandular cell	CL:1001593
parathyroid gland glandular cells	CL:1001593
parathyroid glandular cell	CL:1001593
parathyroid hormone secreting cell	CL:0000446
paraxial cell	CL:0011007
paraxial mesoderm cell	CL:0011007
parietal cell	CL:0000162
parietal epithelial cell	CL:1000452
parvocellular neuron	CL:1001505
parvocellular neurosecretory cell	CL:1001505
parvocellular neurosecretory neuron	CL:1001505
peg cell	CL:4033014
pepsinogen secreting cell	CL:0000155
peptic cell	CL:0000155
peptide hormone secreting cell	CL:0000167
peptidergic neuron	CL:0000110
periarticular chondrocyte	CL:0000742
pericardial cell	CL:0000474
pericardial nephrocyte	CL:0000474
pericardium fibroblast	CL:2000068
pericentral LSEC	CL:0019022
perichondrial fibroblast	CL:4033025
pericyte	CL:0000669
pericyte cell	CL:0000669
pericyte of Rouget	CL:0000669
peridermal cell	CL:0000078
periglomerular cell	CL:1001435
perijunctional fibroblast	CL:0000688
perineural satellite cell	CL:0000516
perineurial cell	CL:0002576
perineurial glial cell	CL:0002576
perineuronal satellite cell	CL:0000516
perineuronal satellite oligodendroglial cell	CL:0000516
peripheral blood lymphocyte	CL:4030030
peripheral blood mesothelial cell	CL:0002318
peripheral blood mononuclear cell	CL:0000842
peripheral blood mononuclear cell	CL:2000001
peripheral blood stem cell	CL:0002246
peripheral nervous system neuron	CL:2000032
peripheral neuron	CL:2000032
peripheral sensory neuron	CL:3000004
periportal LSEC	CL:0019021
periportal hepatic sinusoidal endothelial cell	CL:0019021
periportal hepatocyte	CL:0019026
periportal region hepatocyte	CL:0019026
perirenal adipocyte	CL:0002616
perirenal adipocyte cell	CL:0002616
perirenal fat cell	CL:0002616
perirenal preadipocyte	CL:0002581
perisynaptic Schwann cell	CL:0000692
peritoneal mesothelial cell	CL:1000490
peritubular capillary endothelial cell	CL:1001033
peritubular myoid cell	CL:0002481
perivascular cell	CL:4033054
phaeochromocyte	CL:0000166
phagocyte	CL:0000234
phagocyte	CL:0000518
phagocyte	CL:0000519
phalangeal cell	CL:0002165
photopic photoreceptor cell	CL:0000490
photoreceptor cell	CL:0000210
photosynthetic cell	CL:0000628
pial interlaminar astrocyte	CL:4042010
pigment cell	CL:0000147
pigment cell	CL:0000341
pigment cell	CL:0000342
pigment erythroblast	CL:0005004
pigmented ciliary epithelial cell	CL:0002303
pigmented epithelial cell	CL:0000529
pillar cell	CL:1000191
pillar cell of cochlea	CL:1000191
pillar cell of corti	CL:1000191
pinealocyte	CL:0000652
pioneer neuron	CL:0000116
pituicyte	CL:0000645
pituitary alpha cell	CL:0000638
pituitary beta cell	CL:0000639
pituitary delta cell	CL:0000437
pituitary folliculostellate cell	CL:0000642
pituitary gland cell	CL:2000004
placental amniotic mesenchymal stromal cell	CL:2000061
placental endothelial cell	CL:0009092
placental epithelial cell	CL:0002577
placental hematopoietic stem cell	CL:0002359
placental pericyte	CL:2000078
placental smooth muscle cell	CL:0009093
placental villous trophoblast	CL:2000060
placental villus capillary endothelial cell	CL:2000062
plasmatocyte	CL:0000394
plasmidotrophoblast cell	CL:0000525
platelet	CL:0000233
pleural macrophage	CL:0002247
pleural mesothelial cell	CL:1000491
plug cell	CL:0007022
pluripotent stem cell	CL:0002248
pluripotent stem cell (bone marrow)	CL:0000049
pneumocyte	CL:0000322
pneumonocyte	CL:0000322
podocyte	CL:0000653
polar body	CL:0002090
polar cushion cells	CL:0002173
pole cell	CL:0000301
polocytus primarius	CL:0002091
polocytus secundarius	CL:0002093
polymodal neuron	CL:0000102
polymodal nocireceptor	CL:0000567
polynuclear cells	CL:0000228
polyploid cell	CL:0000412
polytene cell	CL:0000416
pore cell	CL:0000425
posterior cone cell	CL:0000719
posterior lateral line ganglion neuron	CL:1000245
posterior lateral line nerve glial cell	CL:1000236
posterior lateral line neuromast hair cell	CL:2000037
posterior lateral line neuromast mantle cell	CL:2000038
posterior lateral line neuromast support cell	CL:2000039
posterior lateral line neuromast supporting cell	CL:2000039
pre-granulosa cell	CL:4033066
pre-granulosa cell	CL:4033083
pre-theca cell	CL:4052010
preadipocyte	CL:0002334
preadipocyte of the breast	CL:0002580
preameloblast	CL:0007000
precementoblast	CL:0007002
prechondroblast	CL:0007009
precursor cell	CL:0011115
pregranulosa cell	CL:4033066
premigratory neural crest cell	CL:0007004
preodontoblast	CL:0007003
preosteoblast	CL:0007010
presomitic mesoderm cell	CL:0011007
pressoreceptor cell	CL:0000602
prickle cell	CL:0000649
prickle cell of epidermis	CL:0000649
primary cell culture cell	CL:0000001
primary cell line cell	CL:0000001
primary cultured cell	CL:0000001
primary follicular cell of ovary	CL:0002175
primary interneuron	CL:0000534
primary lens fiber	CL:0002228
primary lens fibre	CL:0002228
primary motor cortex pyramidal cell	CL:2000049
primary motor neuron	CL:0000533
primary neuron	CL:0000530
primary oocyte	CL:0000654
primary oogonium	CL:0000654
primary oogonium	CL:0000655
primary polar body	CL:0002091
primary sensory neuron	CL:0000531
primary spermatocyte	CL:0000656
primary trophoblast giant cell	CL:0002497
primitive cardiac myocyte	CL:0002249
primitive erythroid lineage cell	CL:0002417
primitive germ cell	CL:0000670
primitive reticulocyte	CL:0002356
primordial germ cell	CL:0000670
principal cell of parathyroid gland	CL:0000446
principal cell of thyroid gland	CL:0002258
principal gastric gland goblet cell	CL:1000315
pro-T cell	CL:0000827
pro-T lymphocyte	CL:0000827
procrystal cell	CL:0000395
professional antigen presenting cell	CL:0000145
progenitor MEC	CL:4033059
progenitor T cell	CL:0000827
progenitor cell	CL:0011026
progenitor cell of endocrine pancreas	CL:0002351
progenitor cell of luminal mammary epithelium	CL:0009116
progenitor cell of mammary luminal epithelium	CL:0009116
progenitor theca cell	CL:4052010
progesterone secreting cell	CL:0000179
prohemocyte	CL:0000385
projection neuron	CL:0000598
prokaryotic cell	CL:0000520
prolactin secreting cell	CL:0000439
proliferating B cell	CL:4033068
proliferating T cell	CL:4033069
proliferating basal cell	CL:4033082
proliferating endothelial cell of lymphatic vessel	CL:4033079
proliferating glial cell	CL:4047002
proliferating macrophage	CL:4033076
proliferating monocyte	CL:4033073
proliferating mononuclear phagocyte	CL:4033078
proliferating myeloid cell	CL:4033081
proliferating natural killer cell	CL:4033071
proliferating neuroblast	CL:4047005
proliferating pulmonary alveolar type 2 cell	CL:4033080
